time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,TrTrix_2,上涨数量,下跌数量,上涨比例,rank_TrTrix_2,rank_sum,rank
2021-03-29 23:59:00,0.176699,0.1789619999999999,0.162692,0.165318,ANKR-USDT,668622027.0,112914051.988919,-0.06436660610896983,0,1,-0.038490045934925,65,37,0.6372549019607843,1.0,1.0,1.0
2021-03-30 11:59:00,2.7493,2.9653,2.6713,2.6829,STORJ-USDT,38671774.0,107408676.3369,-0.02400960384153661,0,1,-0.024252730654188537,79,24,0.7669902912621359,1.0,1.0,1.0
2021-03-30 23:59:00,0.474087,0.47693,0.4221,0.4320449999999999,FTM-USDT,178183951.0,79807492.486363,-0.08839726547664273,0,1,-0.037481699212449815,35,68,0.33980582524271846,1.0,1.0,1.0
2021-03-31 11:59:00,0.51483,0.5222399999999999,0.43,0.45313,COTI-USDT,82493501.0,38834212.74996,-0.12020425598011797,0,1,-0.06892679372981336,15,89,0.14423076923076922,1.0,1.0,1.0
2021-03-31 23:59:00,6.1725900000000005,6.19753,5.68269,5.71018,AXS-USDT,4380076.0,26142180.58384,-0.07419651383554293,0,1,-0.057757757844696056,80,24,0.7692307692307693,1.0,1.0,1.0
2021-04-01 11:59:00,496.602,508.792,463.443,476.693,KSM-USDT,217370.0,104169697.023,-0.04009045473034745,0,1,-0.04139030639817409,45,60,0.42857142857142855,1.0,1.0,1.0
2021-04-01 23:59:00,216.667,238.511,180.0,185.563,FIL-USDT,16710558.0,3522730181.2339,-0.1438609603956743,0,1,-0.0591265878830981,49,56,0.4666666666666667,1.0,1.0,1.0
2021-04-02 11:59:00,5.5674,5.569,5.242,5.3393,MTL-USDT,3444938.0,18475169.3017,-0.04074666283394113,0,1,-0.040172093478048176,86,19,0.819047619047619,1.0,1.0,1.0
2021-04-02 23:59:00,198.295,198.891,160.565,172.388,FIL-USDT,9334057.4,1646429926.6348,-0.13061809085774234,0,1,-0.08047118188809499,52,53,0.49523809523809526,1.0,1.0,1.0
2021-04-03 11:59:00,2.7492,2.7584,2.5724,2.6245,ICX-USDT,7788041.0,20554695.5206,-0.04521973224679876,0,1,-0.030945767867319174,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-04 23:59:00,0.07723,0.07989,0.07604,0.0767,CELR-USDT,134573702.0,10508283.4628,-0.006862618153567146,0,1,-0.0066439115055966225,94,11,0.8952380952380953,1.0,1.0,1.0
2021-04-05 11:59:00,6.8861,6.9,5.9248,6.128,MTL-USDT,3667642.0,22849310.0004,-0.1100525719596851,0,1,-0.05185746344365649,59,46,0.5619047619047619,1.0,1.0,1.0
2021-04-05 23:59:00,6.128,6.1603,5.5718,5.6179,MTL-USDT,3111639.0,18440468.4563,-0.08324086161879907,0,1,-0.07220757039758408,58,47,0.5523809523809524,1.0,1.0,1.0
2021-04-06 11:59:00,0.028602,0.028863,0.020551,0.024809,HOT-USDT,10936318067.0,275240168.762396,-0.1327647079386164,0,1,-0.08301321490562419,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-06 23:59:00,2.9055,3.2141,2.32,2.323,OGN-USDT,41075812.0,115028950.7481,-0.20234865913539135,0,1,-0.10093017159799245,39,66,0.37142857142857144,1.0,1.0,1.0
2021-04-07 23:59:00,26.657,27.402,24.254,24.601,UNFI-USDT,873944.7,22461962.7259,-0.07743943598589964,0,1,-0.07101139989412353,70,35,0.6666666666666666,1.0,1.0,1.0
2021-04-08 11:59:00,156.313,158.97899999999998,146.363,148.207,FIL-USDT,2339100.7,357562895.2224,-0.051748296490610635,0,1,-0.03365097298912767,93,12,0.8857142857142857,1.0,1.0,1.0
2021-04-09 11:59:00,16.817,16.86,15.421,15.722,QTUM-USDT,4082613.5,65329924.5244,-0.06511268359398237,0,1,-0.02183743166285823,80,26,0.7547169811320755,1.0,1.0,1.0
2021-04-09 23:59:00,0.0158199999999999,0.0159169999999999,0.01453,0.014802,DENT-USDT,4441812124.0,67610486.186222,-0.06417146108616723,0,1,-0.04784661043023852,27,79,0.25471698113207547,1.0,1.0,1.0
2021-04-10 11:59:00,1.29483,1.32848,1.03122,1.07629,NKN-USDT,73717637.0,85057358.69588,-0.1675831612489077,0,1,-0.1103423797819929,77,29,0.7264150943396226,1.0,1.0,1.0
2021-04-10 23:59:00,1.07794,1.19095,0.98336,1.02558,NKN-USDT,70229620.0,75871441.52382,-0.04711555435802617,0,1,-0.07080512661110394,22,84,0.20754716981132076,1.0,1.0,1.0
2021-04-11 11:59:00,1.02558,1.06434,0.939,0.95059,NKN-USDT,39007579.0,38817931.8585,-0.07311960061623657,0,1,-0.0722893212452036,56,50,0.5283018867924528,1.0,1.0,1.0
2021-04-11 23:59:00,0.15331,0.15349,0.14255,0.14279,ONE-USDT,118007430.0,17348955.93427,-0.0686191376948666,0,1,-0.044406108557102475,53,53,0.5,1.0,1.0,1.0
2021-04-12 11:59:00,0.95413,0.98,0.85,0.8795799999999999,NKN-USDT,47479988.0,43316202.7147,-0.07649825710805935,0,1,-0.05880370112881039,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-12 23:59:00,344.16,344.39,314.98,314.99,XMR-USDT,198134.959,64944341.089320004,-0.08470389957575397,0,1,-0.04112567673220613,38,69,0.35514018691588783,1.0,1.0,1.0
2021-04-13 11:59:00,0.0130099999999999,0.013268,0.011195,0.012086,DENT-USDT,7306311213.0,89450154.600376,-0.07037920159986977,0,1,-0.05636584569718406,47,60,0.4392523364485981,1.0,1.0,1.0
2021-04-13 23:59:00,11.746,12.069,11.23,11.52,LIT-USDT,2522906.4,29479757.1114,-0.019073569482289,0,1,-0.027246610824187112,82,25,0.7663551401869159,1.0,1.0,1.0
2021-04-14 11:59:00,0.85296,0.85811,0.7315,0.7516,NKN-USDT,59192892.0,46198260.18762,-0.11672072580266069,0,1,-0.07881280622401599,58,49,0.5420560747663551,1.0,1.0,1.0
2021-04-14 23:59:00,4.9452,4.9711,4.34,4.5212,SXP-USDT,42796009.2,195197218.34312,-0.08549930217035129,0,1,-0.04396051250322264,48,59,0.4485981308411215,1.0,1.0,1.0
2021-04-15 11:59:00,1.8384,1.8948,1.656,1.7022,XRP-USDT,1434818033.9,2511077780.7182403,-0.074136524340495,0,1,-0.04610038845021869,73,34,0.6822429906542056,1.0,1.0,1.0
2021-04-15 23:59:00,0.8988200000000001,0.90698,0.80172,0.8133,NKN-USDT,53428085.0,45076754.7025,-0.09447197016088626,0,1,-0.0370108842023934,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-16 11:59:00,1.7599,1.8177,1.41,1.5907,XRP-USDT,2238293786.6,3664125836.00735,-0.09614182624012724,0,1,-0.06231467801332313,17,90,0.1588785046728972,1.0,1.0,1.0
2021-04-16 23:59:00,6.2183,6.2572,5.8975,5.9552,NEAR-USDT,4206948.0,25653025.5151,-0.042202779207411334,0,1,-0.03828955483454066,80,27,0.7476635514018691,1.0,1.0,1.0
2021-04-17 11:59:00,0.365462,0.381853,0.262,0.272134,DOGE-USDT,13905270417.0,4323596395.976499,-0.2553699153400354,0,1,-0.11563815018734724,66,41,0.616822429906542,1.0,1.0,1.0
2021-04-17 23:59:00,1106.32,1138.4,990.07,992.8,BCH-USDT,823143.052,869048484.49502,-0.10313739306394942,0,1,-0.054530888892989515,21,86,0.19626168224299065,1.0,1.0,1.0
2021-04-19 11:59:00,110.0,112.814,97.0,101.921,ZEN-USDT,377293.6,40058879.2039,-0.07266143193791108,0,1,-0.031513918559679,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-20 11:59:00,0.070483,0.071048,0.06045,0.067229,IOST-USDT,1668858187.0,107572150.044697,-0.04603181360237252,0,1,-0.04698593365931203,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-20 23:59:00,0.3967969999999999,0.39847,0.2708,0.3175159999999999,DOGE-USDT,16813031876.0,5658487815.131581,-0.19988105917809906,0,1,-0.1330368834844503,77,30,0.719626168224299,1.0,1.0,1.0
2021-04-21 11:59:00,0.317475,0.346854,0.2963,0.304602,DOGE-USDT,6836572471.0,2194946316.843975,-0.040671966137139304,0,1,-0.0761847869203115,14,94,0.12962962962962962,1.0,1.0,1.0
2021-04-21 23:59:00,87.552,97.442,77.256,77.913,TRB-USDT,917334.5,78774160.7016,-0.10955553777757454,0,1,-0.08131911233799682,33,75,0.3055555555555556,1.0,1.0,1.0
2021-04-22 11:59:00,0.305983,0.309534,0.25763,0.264142,DOGE-USDT,7040915968.0,1959770655.600447,-0.13674289094492187,0,1,-0.09841653034709985,89,19,0.8240740740740741,1.0,1.0,1.0
2021-04-23 11:59:00,3.89381,3.98897,2.9765,3.30342,BEL-USDT,12459368.0,41067442.93852,-0.15172073770112937,0,1,-0.11294776985121846,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-23 23:59:00,0.0809049999999999,0.081619,0.072587,0.077332,RSR-USDT,616470929.0,46677084.272571,-0.04412746285629532,0,1,-0.050901136295457894,97,11,0.8981481481481481,1.0,1.0,1.0
2021-04-24 23:59:00,0.11497,0.11925,0.10909,0.10977,DGB-USDT,65598874.0,7590281.99078,-0.04581015299026425,0,1,-0.05142883327101955,47,61,0.4351851851851852,1.0,1.0,1.0
2021-04-25 23:59:00,0.1155099999999999,0.1214099999999999,0.09777,0.10633,DGB-USDT,102637685.0,11223982.12477,-0.07827669902912537,0,1,-0.04765676431662236,18,90,0.16666666666666666,1.0,1.0,1.0
2021-04-26 23:59:00,45.5089,47.5349,43.3079,43.9698,SOL-USDT,6107019.0,278063647.0313,-0.03377941855099209,0,1,-0.02154018463890217,83,25,0.7685185185185185,1.0,1.0,1.0
2021-04-27 23:59:00,95.436,100.568,85.01799999999999,87.008,TRB-USDT,1242351.0,114316307.7491,-0.08870199105543752,0,1,-0.027796809519630816,53,55,0.49074074074074076,1.0,1.0,1.0
2021-04-28 11:59:00,20.6473,21.6,18.2871,18.9731,WAVES-USDT,3285465.1,64298682.03927,-0.08147269558481796,0,1,-0.04038038692481871,17,91,0.1574074074074074,1.0,1.0,1.0
2021-04-28 23:59:00,92.513,96.269,80.378,82.04299999999999,TRB-USDT,715752.9,62368287.5599,-0.11279927330925466,0,1,-0.0660983738281472,66,42,0.6111111111111112,1.0,1.0,1.0
2021-04-29 11:59:00,0.3234829999999999,0.325,0.303266,0.306714,DOGE-USDT,2344889857.0,736574894.158497,-0.0518418221612198,0,1,-0.021899196634819873,71,37,0.6574074074074074,1.0,1.0,1.0
2021-04-29 23:59:00,2.598,2.642,2.363,2.437,CTK-USDT,5436454.0,13405131.94948,-0.06233166602539453,0,1,-0.04163860814537679,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-30 11:59:00,10.109,10.129,9.431,9.468,AXS-USDT,2421797.0,23273138.021,-0.06368670886075956,0,1,-0.041379908881307825,79,29,0.7314814814814815,1.0,1.0,1.0
2021-04-30 23:59:00,0.85977,0.86915,0.783,0.82176,MATIC-USDT,425731428.0,354239937.44235003,-0.04420949788897033,0,1,-0.03007892080507546,97,11,0.8981481481481481,1.0,1.0,1.0
2021-05-01 11:59:00,0.82175,0.83936,0.771,0.80075,MATIC-USDT,276417617.0,223227448.40079,-0.025567075545171458,0,1,-0.027117663992240137,59,49,0.5462962962962963,1.0,1.0,1.0
2021-05-01 23:59:00,34.698,34.7525,31.7484,31.853,AVAX-USDT,3004990.0,98959131.0817,-0.08176031733219558,0,1,-0.036797547005503084,67,41,0.6203703703703703,1.0,1.0,1.0
2021-05-02 11:59:00,0.06,0.06015,0.0544799999999999,0.05722,STMX-USDT,234826830.0,13360717.6777,-0.04680992836914721,0,1,-0.028710436523312288,20,88,0.18518518518518517,1.0,1.0,1.0
2021-05-02 23:59:00,0.81,0.81591,0.74368,0.75437,FTM-USDT,142768888.0,112295869.346294,-0.06867901234567908,0,1,-0.03823412554420347,37,71,0.3425925925925926,1.0,1.0,1.0
2021-05-03 23:59:00,0.4365,0.4389,0.3948,0.3984,CHR-USDT,98355285.0,40818451.3787,-0.08728522336769762,0,1,-0.053870101402971216,25,83,0.23148148148148148,1.0,1.0,1.0
2021-05-04 11:59:00,9.536,9.548,8.475,8.758,LIT-USDT,4090231.1,36123512.5247,-0.08139290958674239,0,1,-0.05739335661872913,27,81,0.25,1.0,1.0,1.0
2021-05-05 23:59:00,0.3732,0.3843,0.3551,0.3628,CHR-USDT,65908874.0,24414307.8071,-0.02708500938589431,0,1,-0.01527301623775168,91,17,0.8425925925925926,1.0,1.0,1.0
2021-05-06 11:59:00,0.60573,0.60705,0.56345,0.58033,SAND-USDT,44743505.0,26086728.00894,-0.042233298125165075,0,1,-0.026810434269346928,73,35,0.6759259259259259,1.0,1.0,1.0
2021-05-06 23:59:00,127.889,128.185,107.0,109.14,TRB-USDT,771015.3,89900840.6044,-0.14657700277593155,0,1,-0.08569730335748293,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-07 11:59:00,1509.75,1512.41,1343.01,1404.39,BCH-USDT,750246.17,1060729243.38117,-0.06958918267160452,0,1,-0.030874105033321664,81,27,0.75,1.0,1.0,1.0
2021-05-07 23:59:00,14.928,15.3916,11.1736,11.883,OMG-USDT,20630249.8,269093491.03305,-0.2042456304828233,0,1,-0.10033892608132555,22,86,0.2037037037037037,1.0,1.0,1.0
2021-05-08 11:59:00,26.724,26.956,24.874,25.324,QTUM-USDT,8575330.3,221352320.4364,-0.05288353653975619,0,1,-0.04851596060187491,75,33,0.6944444444444444,1.0,1.0,1.0
2021-05-08 23:59:00,0.7139260000000001,0.735538,0.6,0.6378550000000001,DOGE-USDT,8670532649.0,5746575122.940516,-0.10655306012107701,0,1,-0.057578980023201054,35,73,0.32407407407407407,1.0,1.0,1.0
2021-05-09 11:59:00,0.637878,0.703155,0.455,0.4628239999999999,DOGE-USDT,17100080941.0,9281626333.001463,-0.27440562510288413,0,1,-0.1977142665403664,14,94,0.12962962962962962,1.0,1.0,1.0
2021-05-09 23:59:00,121.849,123.102,114.1,118.216,ETC-USDT,9501884.54,1121405692.67664,-0.029839477398811765,0,1,-0.025244764613332138,92,16,0.8518518518518519,1.0,1.0,1.0
2021-05-10 11:59:00,0.570871,0.5722550000000001,0.491987,0.508414,DOGE-USDT,5125792803.0,2718451078.436132,-0.10954688674007496,0,1,-0.057710864914868654,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-11 11:59:00,23.512,23.97,21.805,22.962,QTUM-USDT,3975850.9,91490854.0275,-0.023516904103763614,0,1,-0.04108290311758944,89,21,0.8090909090909091,1.0,1.0,1.0
2021-05-12 11:59:00,0.030487,0.031556,0.025051,0.028414,1000SHIB-USDT,32624532360.0,926545042.891598,-0.06821013969961309,0,1,-0.06544153345018056,48,62,0.43636363636363634,1.0,1.0,1.0
2021-05-13 11:59:00,0.0181729999999999,0.022692,0.01445,0.016374,1000SHIB-USDT,56849877572.0,1027664906.795488,-0.09938947252626362,0,1,-0.16902907701748537,87,23,0.7909090909090909,1.0,1.0,1.0
2021-05-13 23:59:00,0.3764,0.3847,0.3061,0.3194,CHR-USDT,200625211.0,69874277.8312,-0.15143464399574913,0,1,-0.05631616701930531,65,45,0.5909090909090909,1.0,1.0,1.0
2021-05-14 23:59:00,0.020501,0.020697,0.0181729999999999,0.018415,1000SHIB-USDT,21154240051.0,409966702.769521,-0.10175113409101988,0,1,-0.0616195607094685,35,75,0.3181818181818182,1.0,1.0,1.0
2021-05-15 11:59:00,304.7,305.19,275.2,282.21,ICP-USDT,191998.52,55125602.4325,-0.07359747890884027,0,1,-0.053842912763205075,18,92,0.16363636363636364,1.0,1.0,1.0
2021-05-17 11:59:00,225.47,225.83,198.7,210.5,ICP-USDT,377440.49,79658137.2021,-0.06643604754301924,0,1,-0.07147111752630197,16,94,0.14545454545454545,1.0,1.0,1.0
2021-05-18 23:59:00,193.69,193.7,160.23,163.4,ICP-USDT,832901.71,145158382.3586,-0.1563839124373999,0,1,-0.11367614631360656,19,91,0.17272727272727273,1.0,1.0,1.0
2021-05-20 23:59:00,0.05393,0.05844,0.047,0.04896,CELR-USDT,784556695.0,40880371.50651,-0.09249304911955514,0,1,-0.0657881021520802,75,36,0.6756756756756757,1.0,1.0,1.0
2021-05-21 11:59:00,1.83044,1.95452,1.64051,1.6799,MATIC-USDT,310268312.0,551917632.00585,-0.08170572382842178,0,1,-0.06721139703351953,28,83,0.25225225225225223,1.0,1.0,1.0
2021-05-22 11:59:00,12.753,12.921,9.967,11.566,SUSHI-USDT,18369900.0,203951997.975,-0.0931472479222204,0,1,-0.0920039755418417,13,98,0.11711711711711711,1.0,1.0,1.0
2021-05-22 23:59:00,7.749,7.935,6.5,6.582,LUNA-USDT,8706900.0,61950106.177,-0.1513666838576586,0,1,-0.12673527977659294,15,96,0.13513513513513514,1.0,1.0,1.0
2021-05-23 23:59:00,5.53,5.549,3.911,4.09,LUNA-USDT,36301310.0,160004167.5751,-0.2606652205350687,0,1,-0.21625059797251645,39,72,0.35135135135135137,1.0,1.0,1.0
2021-05-26 23:59:00,0.009892,0.009987,0.00911,0.009505,1000SHIB-USDT,16655747968.0,157580003.643117,-0.03921965025775809,0,1,-0.013501218248816116,82,29,0.7387387387387387,1.0,1.0,1.0
2021-05-27 11:59:00,0.07857,0.07871,0.06949,0.07243,DGB-USDT,58052004.0,4229269.5023,-0.07849872773536903,0,1,-0.03945826228224092,25,86,0.22522522522522523,1.0,1.0,1.0
2021-05-27 23:59:00,0.6006100000000001,0.63,0.49512,0.5019100000000001,SKL-USDT,201239369.0,113493194.83053,-0.16408240760788095,0,1,-0.07552000479376209,18,93,0.16216216216216217,1.0,1.0,1.0
2021-05-29 11:59:00,0.43435,0.4572699999999999,0.3925,0.41175,SKL-USDT,78244522.0,33284114.42343,-0.05166060159380903,0,1,-0.04937242667867925,37,74,0.3333333333333333,1.0,1.0,1.0
2021-06-01 11:59:00,4.939,4.965,4.545,4.654,AXS-USDT,5654336.0,26864912.445,-0.058276001618777884,0,1,-0.032729520764206654,25,86,0.22522522522522523,1.0,1.0,1.0
2021-06-01 23:59:00,0.44514,0.4515,0.40715,0.41868,SKL-USDT,51671768.0,22267027.82389,-0.05878650270890007,0,1,-0.04417071786723148,49,62,0.44144144144144143,1.0,1.0,1.0
2021-06-02 11:59:00,107.59,108.69,101.8,104.39,ICP-USDT,386589.78,40742840.6349,-0.029742541128357725,0,1,-0.02720464220349761,84,27,0.7567567567567568,1.0,1.0,1.0
2021-06-02 23:59:00,0.22796,0.23409,0.21614,0.21885,BLZ-USDT,31156723.0,7065681.11753,-0.040047372576541784,0,1,-0.01302300939542711,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-03 23:59:00,2.0876,2.1386,1.985,1.9955,BEL-USDT,7701205.0,15946149.5579,-0.044117647058823595,0,1,-0.02079911137399293,88,23,0.7927927927927928,1.0,1.0,1.0
2021-06-05 11:59:00,0.8004,0.8479,0.75703,0.76615,GRT-USDT,43775424.0,35540227.40371,-0.04324533579759737,0,1,-0.034848468874823846,19,92,0.17117117117117117,1.0,1.0,1.0
2021-06-05 23:59:00,279.69,281.21,257.18,263.78,XMR-USDT,136890.365,36971614.12804,-0.056783236787527946,0,1,-0.04339568795666948,16,95,0.14414414414414414,1.0,1.0,1.0
2021-06-06 11:59:00,4.7536,4.9744,4.546,4.5499,KAVA-USDT,6845959.1,32375385.26482,-0.0427107660586169,0,1,-0.026896779608189036,90,21,0.8108108108108109,1.0,1.0,1.0
2021-06-06 23:59:00,0.12675,0.12912,0.1214799999999999,0.1234799999999999,ZIL-USDT,190093247.0,23897378.27786,-0.0258756705585359,0,1,-0.008435293171684344,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-07 11:59:00,14.672,14.687,13.915,14.194,HNT-USDT,819995.0,11686454.6052,-0.03211728605523345,0,1,-0.013750910152540485,97,14,0.8738738738738738,1.0,1.0,1.0
2021-06-08 11:59:00,2.881,2.8842,2.4641,2.5788,MTL-USDT,39755321.0,104358400.8883,-0.10411672746221978,0,1,-0.06766594528542835,18,93,0.16216216216216217,1.0,1.0,1.0
2021-06-08 23:59:00,88.35,88.62,76.52,81.2,ICP-USDT,847065.15,69283006.5981,-0.08092812676853411,0,1,-0.07035899787007605,47,64,0.42342342342342343,1.0,1.0,1.0
2021-06-09 11:59:00,2.6402,2.6471,2.36,2.4463,MTL-USDT,14907997.0,36419073.9749,-0.07358176172082109,0,1,-0.051794759494282805,96,15,0.8648648648648649,1.0,1.0,1.0
2021-06-10 11:59:00,81.57,83.67,72.7,75.92,ICP-USDT,920826.67,71678761.4839,-0.06915154487493869,0,1,-0.04883954315168926,21,90,0.1891891891891892,1.0,1.0,1.0
2021-06-11 11:59:00,9.923,10.063,8.572000000000001,9.281,SNX-USDT,5648146.3,51192830.3002,-0.06469817595485228,0,1,-0.05834720090240342,51,61,0.45535714285714285,1.0,1.0,1.0
2021-06-12 11:59:00,0.30619,0.30694,0.25505,0.26733,SAND-USDT,110806045.0,30179907.46838,-0.12691466083150982,0,1,-0.09313660299909654,15,97,0.13392857142857142,1.0,1.0,1.0
2021-06-12 23:59:00,8.214,8.478,7.782,7.843,SUSHI-USDT,5035073.0,41535759.14,-0.04505052964811873,0,1,-0.04600107684235233,56,56,0.5,1.0,1.0,1.0
2021-06-13 11:59:00,11.206,11.268,9.915,10.333,GTC-USDT,1601415.1,16527427.928,-0.07897317051430597,0,1,-0.06381176490925544,49,63,0.4375,1.0,1.0,1.0
2021-06-14 11:59:00,433.96,438.55,400.18,406.76,KSM-USDT,180052.5,74992406.94500001,-0.06261378563362763,0,1,-0.026632282440769872,35,77,0.3125,1.0,1.0,1.0
2021-06-15 11:59:00,66.7,68.89,62.34,62.68,ICP-USDT,1246565.23,81566155.718,-0.060692342274838995,0,1,-0.02835581399334275,47,65,0.41964285714285715,1.0,1.0,1.0
2021-06-15 23:59:00,411.34,416.77,378.92,379.39,KSM-USDT,245397.4,97432466.275,-0.07776265253536874,0,1,-0.057237755669603985,41,71,0.36607142857142855,1.0,1.0,1.0
2021-06-16 23:59:00,9.945,10.06,9.157,9.258,UNFI-USDT,1715460.7,16475316.9913,-0.06898632341110233,0,1,-0.04914748704803995,35,78,0.30973451327433627,1.0,1.0,1.0
2021-06-17 23:59:00,9.292,9.38,8.225,8.437000000000001,GTC-USDT,1350091.1,11816799.3781,-0.09221002797503763,0,1,-0.0641739464695934,17,96,0.1504424778761062,1.0,1.0,1.0
2021-06-18 11:59:00,9.51,9.51,8.503,8.613999999999999,UNFI-USDT,809830.2,7185493.2813,-0.09393078784053865,0,1,-0.0637663228042552,14,99,0.12389380530973451,1.0,1.0,1.0
2021-06-19 11:59:00,1.8447,1.8776,1.748,1.8045,MTL-USDT,3242022.0,5852647.1022,-0.02179216132704509,0,1,-0.029296509260418935,69,44,0.6106194690265486,1.0,1.0,1.0
2021-06-22 23:59:00,0.3453,0.3718,0.3025,0.335,ALPHA-USDT,111009926.0,37938119.5122,-0.02898550724637672,0,1,-0.06392981124942665,102,12,0.8947368421052632,1.0,1.0,1.0
2021-06-23 23:59:00,2.3149,2.3955,2.0224,2.146,NEAR-USDT,7167595.0,15473385.4551,-0.07320233210969562,0,1,-0.033172471999144415,47,67,0.41228070175438597,1.0,1.0,1.0
2021-06-24 11:59:00,2.5187,2.6677,2.1632,2.2777,BAKE-USDT,42291495.0,100187433.8177,-0.09564837608195043,0,1,-0.04100120773348215,82,32,0.7192982456140351,1.0,1.0,1.0
2021-06-24 23:59:00,36.38,37.14,33.06,34.62,ICP-USDT,2698120.72,94581402.4692,-0.048378229796591676,0,1,-0.037984001193192674,90,24,0.7894736842105263,1.0,1.0,1.0
2021-06-26 11:59:00,3.775,3.902,3.393,3.616,ALICE-USDT,5993574.2,21760202.2019,-0.04237288135593209,0,1,-0.04692511250650666,65,49,0.5701754385964912,1.0,1.0,1.0
2021-06-26 23:59:00,15.789,15.903,14.508,15.169,BAL-USDT,857561.1,12811659.066,-0.03932868904369846,0,1,-0.031661374474872606,98,16,0.8596491228070176,1.0,1.0,1.0
2021-06-27 11:59:00,1.8524,1.9589,1.7367,1.7763,BAKE-USDT,16140426.0,29769934.1718,-0.0423742519812389,0,1,-0.030924194125692583,43,71,0.37719298245614036,1.0,1.0,1.0
2021-06-28 11:59:00,1.936,1.9617,1.7833,1.8057,BAKE-USDT,17938621.0,33639640.0435,-0.06826625386996898,0,1,-0.030980062322352286,39,75,0.34210526315789475,1.0,1.0,1.0
2021-06-29 23:59:00,0.61479,0.62238,0.57277,0.5786100000000001,GRT-USDT,47264665.0,28189511.94921,-0.05914013463852463,0,1,-0.021431618689742415,52,62,0.45614035087719296,1.0,1.0,1.0
2021-06-30 11:59:00,54.23,54.74,46.6,48.33,ICP-USDT,7954107.95,394106785.037,-0.10846707249584953,0,1,-0.051764826432919464,18,96,0.15789473684210525,1.0,1.0,1.0
2021-07-01 23:59:00,0.2668,0.2674,0.2494,0.2517,KEEP-USDT,13369872.0,3435393.8271,-0.05695016860247304,0,1,-0.04266612372025835,29,85,0.2543859649122807,1.0,1.0,1.0
2021-07-03 23:59:00,1.19,1.202,1.144,1.165,CTK-USDT,4285206.0,5047212.85,-0.021008403361344463,0,1,-0.010993747680033916,72,42,0.631578947368421,1.0,1.0,1.0
2021-07-04 23:59:00,50.16,50.66,46.42,46.68,ICP-USDT,2867940.3,138628695.6076,-0.06974890394579514,0,1,-0.03568786737559293,58,56,0.5087719298245614,1.0,1.0,1.0
2021-07-06 23:59:00,3018.2,3103.3,2725.1,2745.3,MKR-USDT,11530.745,33395649.9028,-0.09083984633726316,0,1,-0.04063568479407664,68,46,0.5964912280701754,1.0,1.0,1.0
2021-07-07 11:59:00,480.84,493.06,465.67,477.51,COMP-USDT,148225.812,70978090.78669,-0.0067188085035571055,0,1,-0.011378341208422293,101,13,0.8859649122807017,1.0,1.0,1.0
2021-07-07 23:59:00,477.73,482.5,434.2,441.32,COMP-USDT,166865.703,76536193.05247,-0.07578898871227824,0,1,-0.054071665767055355,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-08 23:59:00,0.7354,0.7557,0.6196,0.6388,MANA-USDT,88039521.0,59827766.5677,-0.1314751869476547,0,1,-0.0798795060686871,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-09 11:59:00,0.4262,0.437,0.37,0.37465,SAND-USDT,652056030.0,254480125.41623,-0.12126187404714439,0,1,-0.08666423826623404,15,99,0.13157894736842105,1.0,1.0,1.0
2021-07-10 11:59:00,14.97,15.237,14.161,14.313,WAVES-USDT,1245462.2,18225856.1121,-0.04376002137894175,0,1,-0.025864560821568294,23,91,0.20175438596491227,1.0,1.0,1.0
2021-07-10 23:59:00,0.8194,0.8284,0.73,0.752,ALPHA-USDT,71464226.0,55364813.829,-0.08247925817471935,0,1,-0.03293280090531203,43,71,0.37719298245614036,1.0,1.0,1.0
2021-07-11 11:59:00,0.7896,0.7956,0.7623,0.7746,ZRX-USDT,15992586.9,12439950.20246,-0.019245378576854932,0,1,-0.02141001272020404,93,21,0.8157894736842105,1.0,1.0,1.0
2021-07-11 23:59:00,41.86,42.11,39.66,40.35,TRB-USDT,416729.5,16976631.451,-0.03607262302914471,0,1,-0.015936757542550972,75,39,0.6578947368421053,1.0,1.0,1.0
2021-07-12 11:59:00,0.48983,0.4911899999999999,0.43073,0.43283,SAND-USDT,231487487.0,105677139.52763,-0.11636690280301332,0,1,-0.07711205229450568,13,101,0.11403508771929824,1.0,1.0,1.0
2021-07-12 23:59:00,0.43272,0.43977,0.415,0.41751,SAND-USDT,234138604.0,100242950.14231,-0.03539495875979026,0,1,-0.05046254944561268,17,97,0.14912280701754385,1.0,1.0,1.0
